Order_ID,Order_Date,Shipped_Date,Delivery_Date,Customer_Region,Warehouse,Product_Category,Quantity,Unit_Cost,Total_Cost,Transport_Mode,Carrier_Name,Order_Status,Delivery_Time,Delivery_On_Time,Delay_Days,Delivery_Accuracy,Delivery_Attempts,,,
ORD1131,03-06-2024,05-06-2024,06-06-2024,East,Warehouse A,Beauty,1,70.28,70.28,Road,Delhivery,Delivered,3,Y,0,Y,1,,,
ORD1132,01-10-2024,02-10-2024,05-10-2024,West,Warehouse B,Electronics,3,115.25,345.75,Air,BlueDart,Delivered,4,Y,0,Y,2,,,
ORD1133,22-07-2024,23-07-2024,25-07-2024,North,Warehouse B,Electronics,5,44.92,224.6,Rail,XpressBees,Delivered,3,N,1,Y,1,,,
ORD1134,14-07-2024,17-07-2024,21-07-2024,North,Warehouse C,Electronics,5,134.64,673.2,Air,Delhivery,Delivered,7,N,2,Y,1,,,
ORD1135,26-09-2024,28-09-2024,03-10-2024,East,Warehouse A,Beauty,4,131,524,Air,EcomExpress,Cancelled,7,N,1,N,1,,,
ORD1136,11-01-2024,14-01-2024,17-01-2024,North,Warehouse A,Apparel,3,177.52,532.56,Road,EcomExpress,Returned,6,Y,0,Y,1,,,
ORD1137,11-01-2024,12-01-2024,18-01-2024,South,Warehouse C,Grocery,1,99.43,99.43,Rail,Shadowfax,Delivered,7,N,2,Y,1,,,
ORD1138,11-03-2024,13-03-2024,15-03-2024,North,Warehouse B,Apparel,3,82.96,248.88,Air,BlueDart,Returned,4,N,1,Y,1,,,
ORD1139,11-12-2024,13-12-2024,15-12-2024,West,Warehouse A,Electronics,4,156.13,624.52,Air,Shadowfax,Returned,4,Y,0,Y,1,,,
ORD1140,17-08-2024,19-08-2024,20-08-2024,North,Warehouse B,Apparel,3,108.83,326.49,Air,XpressBees,Delivered,3,N,1,Y,2,,,
ORD1141,10-10-2024,12-10-2024,13-10-2024,South,Warehouse A,Home & Kitchen,4,68.59,274.36,Road,Shadowfax,Returned,3,N,1,Y,1,,,
ORD1142,06-06-2024,08-06-2024,11-06-2024,South,Warehouse D,Apparel,2,148.41,296.82,Air,EcomExpress,Delivered,5,Y,0,Y,1,,,
ORD1143,31-08-2024,02-09-2024,07-09-2024,East,Warehouse A,Grocery,5,133.85,669.25,Air,BlueDart,Delivered,7,N,2,Y,3,,,
ORD1144,20-11-2024,22-11-2024,25-11-2024,East,Warehouse A,Beauty,3,75.67,227.01,Road,XpressBees,Delivered,5,Y,0,Y,2,,,
ORD1145,17-10-2024,19-10-2024,20-10-2024,East,Warehouse B,Apparel,5,109.69,548.45,Road,BlueDart,Delivered,3,N,1,Y,2,,,
ORD1146,11-06-2024,13-06-2024,16-06-2024,East,Warehouse B,Home & Kitchen,1,87.34,87.34,Rail,XpressBees,Delivered,5,N,1,Y,1,,,
ORD1147,16-09-2024,17-09-2024,25-09-2024,West,Warehouse A,Grocery,3,88.01,264.03,Air,XpressBees,Returned,9,N,2,Y,1,,,
ORD1148,31-12-2024,02-01-2025,02-01-2025,West,Warehouse B,Beauty,2,93.22,186.44,Rail,EcomExpress,Delivered,2,N,1,Y,1,,,
ORD1149,12-10-2024,15-10-2024,18-10-2024,North,Warehouse D,Home & Kitchen,2,148.59,297.18,Road,Shadowfax,Delivered,6,N,1,Y,2,,,
ORD1150,26-03-2024,28-03-2024,30-03-2024,West,Warehouse B,Grocery,5,179.77,898.85,Air,EcomExpress,Delivered,4,Y,0,Y,1,,,
ORD1151,21-04-2024,22-04-2024,27-04-2024,South,Warehouse C,Home & Kitchen,1,132.81,132.81,Rail,BlueDart,Returned,6,Y,0,Y,2,,,
ORD1152,30-01-2024,01-02-2024,07-02-2024,East,Warehouse B,Electronics,5,58.11,290.55,Air,BlueDart,Delivered,8,N,1,Y,1,,,
ORD1153,27-06-2024,30-06-2024,01-07-2024,West,Warehouse C,Electronics,3,13.35,40.05,Road,Shadowfax,Delivered,4,Y,0,Y,1,,,
ORD1154,19-11-2024,22-11-2024,25-11-2024,East,Warehouse D,Home & Kitchen,5,113.26,566.3,Air,Delhivery,Delivered,6,Y,0,Y,1,,,
ORD1155,06-11-2024,08-11-2024,10-11-2024,East,Warehouse D,Apparel,2,150.77,301.54,Road,BlueDart,Delivered,4,N,2,Y,2,,,
ORD1156,24-01-2024,27-01-2024,30-01-2024,East,Warehouse A,Beauty,4,53.17,212.68,Road,XpressBees,Delivered,6,Y,0,Y,1,,,
ORD1157,19-06-2024,22-06-2024,22-06-2024,South,Warehouse C,Home & Kitchen,3,135.68,407.04,Rail,BlueDart,Returned,3,Y,0,Y,1,,,
ORD1158,26-03-2024,28-03-2024,03-04-2024,North,Warehouse B,Grocery,4,34.79,139.16,Air,Delhivery,Delivered,8,N,2,Y,1,,,
ORD1159,10-12-2024,13-12-2024,17-12-2024,East,Warehouse C,Grocery,5,122.35,611.75,Road,Shadowfax,Returned,7,Y,0,Y,1,,,
ORD1160,06-04-2024,07-04-2024,11-04-2024,West,Warehouse A,Grocery,2,159.45,318.9,Air,BlueDart,Delivered,5,Y,0,Y,2,,,
ORD1161,24-02-2024,26-02-2024,27-02-2024,South,Warehouse C,Apparel,4,52.48,209.92,Air,XpressBees,Returned,3,N,1,Y,1,,,
ORD1162,15-08-2024,16-08-2024,19-08-2024,East,Warehouse C,Electronics,1,43.8,43.8,Air,XpressBees,Returned,4,N,1,Y,1,,,
ORD1163,09-02-2024,11-02-2024,15-02-2024,North,Warehouse A,Beauty,1,118.34,118.34,Rail,XpressBees,Returned,6,N,3,Y,3,,,
ORD1164,02-10-2024,04-10-2024,06-10-2024,South,Warehouse C,Apparel,4,152.04,608.16,Road,BlueDart,Cancelled,4,N,2,N,1,,,
ORD1165,29-08-2024,31-08-2024,05-09-2024,West,Warehouse D,Apparel,4,95.42,381.68,Rail,Delhivery,Delivered,7,N,1,Y,3,,,
ORD1166,07-03-2024,10-03-2024,11-03-2024,East,Warehouse C,Beauty,1,123.66,123.66,Road,Shadowfax,Delivered,4,Y,0,Y,3,,,
ORD1167,30-01-2024,02-02-2024,04-02-2024,South,Warehouse C,Beauty,2,195.27,390.54,Road,EcomExpress,Delivered,5,N,1,Y,1,,,
ORD1168,02-01-2024,04-01-2024,08-01-2024,West,Warehouse B,Grocery,4,163.27,653.08,Road,XpressBees,Delivered,6,Y,0,Y,2,,,
ORD1169,14-02-2024,15-02-2024,18-02-2024,North,Warehouse B,Grocery,5,96.15,480.75,Road,Delhivery,Cancelled,4,Y,0,N,1,,,
ORD1170,27-11-2024,29-11-2024,05-12-2024,South,Warehouse D,Grocery,1,123.79,123.79,Rail,XpressBees,Delivered,8,N,1,Y,1,,,
ORD1171,13-02-2024,14-02-2024,16-02-2024,North,Warehouse D,Beauty,1,114.6,114.6,Rail,Delhivery,Delivered,3,N,1,Y,1,,,
ORD1172,15-02-2024,16-02-2024,17-02-2024,South,Warehouse D,Home & Kitchen,1,58.39,58.39,Rail,EcomExpress,Cancelled,2,Y,0,N,1,,,
ORD1173,10-07-2024,11-07-2024,13-07-2024,East,Warehouse D,Home & Kitchen,3,129.29,387.87,Rail,BlueDart,Delivered,3,Y,0,Y,1,,,
ORD1174,18-08-2024,20-08-2024,20-08-2024,South,Warehouse B,Electronics,1,91,91,Air,XpressBees,Delivered,2,N,1,Y,1,,,
ORD1175,07-03-2024,09-03-2024,11-03-2024,East,Warehouse D,Electronics,1,136.64,136.64,Air,XpressBees,Delivered,4,Y,0,Y,1,,,
ORD1176,22-01-2024,24-01-2024,28-01-2024,North,Warehouse A,Beauty,2,173.31,346.62,Rail,Delhivery,Delivered,6,N,1,Y,1,,,
ORD1177,01-07-2024,04-07-2024,02-07-2024,North,Warehouse A,Grocery,2,164.11,328.22,Air,Delhivery,Delivered,1,N,2,Y,1,,,
ORD1178,24-01-2024,26-01-2024,30-01-2024,East,Warehouse B,Beauty,2,26.91,53.82,Rail,XpressBees,Delivered,6,Y,0,N,2,,,
ORD1179,18-05-2024,20-05-2024,20-05-2024,East,Warehouse D,Electronics,3,137.38,412.14,Air,BlueDart,Delivered,2,Y,0,Y,1,,,
ORD1180,15-10-2024,16-10-2024,19-10-2024,West,Warehouse C,Electronics,2,26.23,52.46,Road,Delhivery,Returned,4,N,2,Y,1,,,
ORD1181,26-10-2024,29-10-2024,28-10-2024,South,Warehouse B,Apparel,5,86.24,431.2,Rail,Shadowfax,Returned,2,Y,0,Y,1,,,
ORD1182,09-11-2024,11-11-2024,16-11-2024,South,Warehouse D,Apparel,3,13.69,41.07,Air,Shadowfax,Delivered,7,N,2,Y,1,,,
ORD1183,25-03-2024,27-03-2024,26-03-2024,West,Warehouse D,Electronics,2,52.97,105.94,Rail,Delhivery,Returned,1,N,1,Y,1,,,
ORD1184,14-12-2024,17-12-2024,21-12-2024,South,Warehouse D,Home & Kitchen,5,69.84,349.2,Air,BlueDart,Delivered,7,Y,0,Y,1,,,
ORD1185,03-07-2024,06-07-2024,06-07-2024,North,Warehouse A,Beauty,5,73.9,369.5,Road,Shadowfax,Delivered,3,Y,0,Y,1,,,
ORD1186,14-02-2024,15-02-2024,18-02-2024,West,Warehouse A,Grocery,2,60.46,120.92,Air,Delhivery,Delivered,4,Y,0,Y,1,,,
ORD1187,28-03-2024,31-03-2024,03-04-2024,North,Warehouse C,Grocery,2,10.93,21.86,Air,BlueDart,Returned,6,N,1,Y,2,,,
ORD1188,07-08-2024,10-08-2024,12-08-2024,East,Warehouse D,Electronics,3,97.51,292.53,Air,XpressBees,Returned,5,N,1,N,1,,,
ORD1189,30-12-2024,02-01-2025,05-01-2025,East,Warehouse D,Grocery,2,31.93,63.86,Rail,Shadowfax,Delivered,6,N,1,Y,1,,,
ORD1190,20-08-2024,21-08-2024,28-08-2024,East,Warehouse A,Home & Kitchen,4,129.49,517.96,Air,EcomExpress,Delivered,8,N,2,Y,1,,,
ORD1191,24-02-2024,25-02-2024,26-02-2024,South,Warehouse C,Grocery,3,81.66,244.98,Air,XpressBees,Returned,2,Y,0,Y,1,,,
ORD1192,18-05-2024,20-05-2024,22-05-2024,North,Warehouse A,Beauty,5,65.45,327.25,Road,XpressBees,Delivered,4,N,1,Y,2,,,
ORD1193,18-09-2024,21-09-2024,23-09-2024,North,Warehouse D,Apparel,4,174.54,698.16,Road,Delhivery,Delivered,5,N,1,Y,2,,,
ORD1194,09-05-2024,10-05-2024,15-05-2024,South,Warehouse D,Apparel,5,86.58,432.9,Rail,XpressBees,Delivered,6,N,1,Y,1,,,
ORD1195,03-10-2024,04-10-2024,10-10-2024,West,Warehouse D,Electronics,5,107.2,536,Road,BlueDart,Delivered,7,Y,0,Y,1,,,
ORD1196,02-11-2024,04-11-2024,05-11-2024,East,Warehouse C,Beauty,4,155.6,622.4,Road,EcomExpress,Delivered,3,Y,0,Y,2,,,
ORD1197,28-09-2024,29-09-2024,01-10-2024,West,Warehouse D,Home & Kitchen,5,10.9,54.5,Road,XpressBees,Delivered,3,N,1,Y,2,,,
ORD1198,26-06-2024,27-06-2024,02-07-2024,North,Warehouse A,Home & Kitchen,3,194.94,584.82,Road,BlueDart,Delivered,6,Y,0,Y,2,,,
ORD1199,17-08-2024,18-08-2024,21-08-2024,South,Warehouse B,Apparel,5,165.69,828.45,Rail,EcomExpress,Delivered,4,Y,0,Y,1,,,
ORD1200,19-08-2024,21-08-2024,23-08-2024,North,Warehouse A,Grocery,3,106.7,320.1,Air,Delhivery,Delivered,4,N,2,N,2,,,
ORD1201,05-12-2024,06-12-2024,10-12-2024,North,Warehouse B,Grocery,4,34.03,136.12,Rail,XpressBees,Delivered,5,N,1,Y,1,,,
ORD1202,13-04-2024,16-04-2024,17-04-2024,North,Warehouse A,Apparel,4,24.37,97.48,Rail,BlueDart,Delivered,4,N,1,Y,2,,,
ORD1203,01-02-2024,04-02-2024,07-02-2024,South,Warehouse D,Apparel,5,152.25,761.25,Rail,XpressBees,Delivered,6,Y,0,Y,1,,,
ORD1204,27-05-2024,30-05-2024,29-05-2024,West,Warehouse B,Electronics,4,147.01,588.04,Road,Shadowfax,Delivered,2,Y,0,Y,1,,,
ORD1205,25-12-2024,27-12-2024,27-12-2024,West,Warehouse C,Electronics,5,99.43,497.15,Air,BlueDart,Delivered,2,N,1,Y,2,,,
ORD1206,23-02-2024,25-02-2024,28-02-2024,West,Warehouse C,Apparel,3,25.84,77.52,Air,BlueDart,Returned,5,Y,0,Y,1,,,
ORD1207,03-03-2024,04-03-2024,07-03-2024,North,Warehouse B,Electronics,1,165.96,165.96,Road,BlueDart,Delivered,4,N,1,Y,1,,,
ORD1208,25-12-2024,27-12-2024,31-12-2024,South,Warehouse C,Home & Kitchen,3,76.62,229.86,Rail,Shadowfax,Delivered,6,Y,0,Y,1,,,
ORD1209,22-09-2024,24-09-2024,25-09-2024,West,Warehouse D,Home & Kitchen,4,57.26,229.04,Rail,XpressBees,Delivered,3,Y,0,Y,1,,,
ORD1210,24-10-2024,26-10-2024,30-10-2024,West,Warehouse B,Home & Kitchen,3,174.47,523.41,Rail,Delhivery,Delivered,6,N,2,Y,1,,,
ORD1211,31-07-2024,03-08-2024,06-08-2024,East,Warehouse C,Home & Kitchen,4,165.19,660.76,Air,XpressBees,Cancelled,6,N,2,N,1,,,
ORD1212,07-10-2024,09-10-2024,11-10-2024,South,Warehouse B,Electronics,3,149.21,447.63,Air,XpressBees,Delivered,4,N,1,Y,1,,,
ORD1213,24-07-2024,27-07-2024,30-07-2024,West,Warehouse C,Electronics,4,121.3,485.2,Air,EcomExpress,Delivered,6,N,1,Y,2,,,
ORD1214,08-02-2024,10-02-2024,14-02-2024,East,Warehouse D,Beauty,4,39.2,156.8,Road,XpressBees,Returned,6,Y,0,Y,1,,,
ORD1215,02-01-2024,04-01-2024,06-01-2024,West,Warehouse A,Apparel,1,38.62,38.62,Air,Delhivery,Returned,4,N,1,Y,1,,,
ORD1216,27-10-2024,29-10-2024,03-11-2024,South,Warehouse A,Apparel,1,35.74,35.74,Rail,Delhivery,Delivered,7,Y,0,Y,1,,,
ORD1217,14-09-2024,17-09-2024,21-09-2024,West,Warehouse C,Beauty,1,103.19,103.19,Air,XpressBees,Delivered,7,N,1,Y,1,,,
ORD1218,19-03-2024,21-03-2024,23-03-2024,West,Warehouse D,Electronics,2,97.42,194.84,Rail,Shadowfax,Delivered,4,N,1,Y,1,,,
ORD1219,08-04-2024,11-04-2024,16-04-2024,North,Warehouse D,Apparel,3,83.74,251.22,Rail,Delhivery,Delivered,8,N,1,N,1,,,
ORD1220,14-05-2024,15-05-2024,20-05-2024,East,Warehouse C,Beauty,4,194.86,779.44,Road,EcomExpress,Delivered,6,Y,0,Y,1,,,
ORD1221,03-11-2024,05-11-2024,05-11-2024,East,Warehouse C,Grocery,1,115.77,115.77,Road,BlueDart,Delivered,2,N,1,Y,1,,,
ORD1222,05-04-2024,07-04-2024,09-04-2024,East,Warehouse B,Grocery,4,66.56,266.24,Air,Shadowfax,Delivered,4,Y,0,Y,1,,,
ORD1223,26-10-2024,28-10-2024,29-10-2024,West,Warehouse B,Beauty,2,26.3,52.6,Road,Shadowfax,Delivered,3,Y,0,N,1,,,
ORD1224,11-07-2024,14-07-2024,18-07-2024,North,Warehouse D,Grocery,4,68.82,275.28,Road,Delhivery,Delivered,7,Y,0,Y,1,,,
ORD1225,06-07-2024,09-07-2024,10-07-2024,West,Warehouse D,Grocery,4,48.27,193.08,Rail,BlueDart,Cancelled,4,Y,0,N,1,,,
ORD1226,18-09-2024,21-09-2024,23-09-2024,North,Warehouse A,Beauty,2,136.18,272.36,Road,BlueDart,Delivered,5,Y,0,N,1,,,
ORD1227,28-07-2024,30-07-2024,31-07-2024,South,Warehouse D,Electronics,3,87.53,262.59,Road,XpressBees,Delivered,3,Y,0,Y,2,,,
ORD1228,07-04-2024,09-04-2024,13-04-2024,East,Warehouse A,Apparel,1,12.05,12.05,Air,EcomExpress,Delivered,6,N,1,Y,1,,,
ORD1229,16-01-2024,19-01-2024,24-01-2024,North,Warehouse A,Grocery,3,87.9,263.7,Air,EcomExpress,Delivered,8,N,1,Y,1,,,
ORD1230,29-11-2024,02-12-2024,01-12-2024,East,Warehouse C,Electronics,3,152.94,458.82,Air,BlueDart,Returned,2,Y,0,Y,1,,,
ORD1231,20-05-2024,23-05-2024,27-05-2024,East,Warehouse D,Electronics,2,184.37,368.74,Rail,Shadowfax,Delivered,7,N,3,N,1,,,
ORD1232,17-05-2024,18-05-2024,25-05-2024,North,Warehouse C,Grocery,3,35.19,105.57,Rail,XpressBees,Delivered,8,N,3,Y,2,,,
ORD1233,05-09-2024,07-09-2024,11-09-2024,East,Warehouse A,Beauty,5,24.66,123.3,Road,XpressBees,Delivered,6,N,2,Y,1,,,
ORD1234,15-06-2024,17-06-2024,21-06-2024,South,Warehouse C,Apparel,2,61.37,122.74,Rail,XpressBees,Delivered,6,Y,0,Y,1,,,
ORD1235,20-10-2024,23-10-2024,22-10-2024,South,Warehouse C,Grocery,5,150.04,750.2,Rail,EcomExpress,Delivered,2,Y,0,Y,1,,,
ORD1236,07-12-2024,08-12-2024,10-12-2024,South,Warehouse D,Beauty,3,128.6,385.8,Air,BlueDart,Delivered,3,Y,0,Y,1,,,
ORD1237,18-08-2024,21-08-2024,19-08-2024,South,Warehouse C,Home & Kitchen,3,178.5,535.5,Road,BlueDart,Delivered,1,N,1,Y,1,,,
ORD1238,03-03-2024,04-03-2024,06-03-2024,East,Warehouse B,Grocery,4,133.99,535.96,Rail,Delhivery,Delivered,3,N,1,Y,1,,,
ORD1239,09-05-2024,10-05-2024,14-05-2024,South,Warehouse A,Apparel,5,158.22,791.1,Rail,Shadowfax,Delivered,5,N,2,Y,2,,,
ORD1240,01-09-2024,03-09-2024,05-09-2024,East,Warehouse A,Home & Kitchen,1,37.54,37.54,Road,EcomExpress,Delivered,4,N,1,N,1,,,
ORD1241,02-10-2024,03-10-2024,12-10-2024,North,Warehouse A,Beauty,1,43.52,43.52,Road,EcomExpress,Delivered,10,N,3,Y,1,,,
ORD1242,09-12-2024,12-12-2024,19-12-2024,West,Warehouse A,Electronics,2,149.52,299.04,Rail,Shadowfax,Delivered,10,N,3,Y,1,,,
ORD1243,03-02-2024,04-02-2024,05-02-2024,West,Warehouse A,Home & Kitchen,3,44.88,134.64,Road,XpressBees,Delivered,2,N,1,Y,1,,,
ORD1244,21-07-2024,23-07-2024,30-07-2024,North,Warehouse B,Home & Kitchen,2,42.45,84.9,Air,Delhivery,Delivered,9,N,3,Y,1,,,
ORD1245,29-04-2024,30-04-2024,07-05-2024,South,Warehouse C,Grocery,3,30.41,91.23,Air,BlueDart,Delivered,8,N,1,Y,1,,,
ORD1246,11-02-2024,14-02-2024,12-02-2024,North,Warehouse D,Grocery,5,35,175,Air,Delhivery,Delivered,1,N,2,Y,3,,,
ORD1247,11-02-2024,12-02-2024,14-02-2024,West,Warehouse D,Apparel,4,118.2,472.8,Air,Delhivery,Delivered,3,N,1,Y,1,,,
ORD1248,20-11-2024,22-11-2024,28-11-2024,South,Warehouse B,Beauty,2,113.34,226.68,Air,BlueDart,Delivered,8,N,3,Y,1,,,
ORD1249,26-03-2024,27-03-2024,27-03-2024,North,Warehouse B,Apparel,2,153.2,306.4,Air,EcomExpress,Cancelled,1,N,1,N,1,,,
ORD1250,24-08-2024,26-08-2024,27-08-2024,South,Warehouse B,Apparel,3,166.84,500.52,Air,EcomExpress,Delivered,3,N,1,Y,1,,,
ORD1251,25-12-2024,27-12-2024,28-12-2024,South,Warehouse D,Grocery,4,172.15,688.6,Air,Delhivery,Returned,3,Y,0,Y,2,,,
ORD1252,25-03-2024,28-03-2024,29-03-2024,North,Warehouse B,Beauty,1,19.6,19.6,Road,Shadowfax,Delivered,4,Y,0,Y,1,,,
ORD1253,08-12-2024,10-12-2024,10-12-2024,East,Warehouse D,Home & Kitchen,1,137.29,137.29,Rail,XpressBees,Delivered,2,Y,0,Y,1,,,
ORD1254,30-07-2024,02-08-2024,02-08-2024,North,Warehouse A,Home & Kitchen,2,95.11,190.22,Air,BlueDart,Delivered,3,Y,0,Y,1,,,
ORD1255,05-08-2024,08-08-2024,08-08-2024,North,Warehouse A,Apparel,2,91.73,183.46,Air,EcomExpress,Returned,3,Y,0,Y,1,,,
ORD1256,01-05-2024,04-05-2024,06-05-2024,East,Warehouse D,Apparel,1,118.36,118.36,Road,XpressBees,Delivered,5,N,3,Y,1,,,
ORD1257,09-10-2024,10-10-2024,11-10-2024,East,Warehouse C,Home & Kitchen,1,113.53,113.53,Air,Shadowfax,Delivered,2,Y,0,N,2,,,
ORD1258,06-11-2024,08-11-2024,13-11-2024,West,Warehouse D,Beauty,1,22.21,22.21,Air,XpressBees,Delivered,7,N,2,Y,2,,,
ORD1259,08-07-2024,09-07-2024,15-07-2024,South,Warehouse B,Apparel,3,79.18,237.54,Air,BlueDart,Delivered,7,N,2,Y,1,,,
ORD1260,13-04-2024,14-04-2024,16-04-2024,South,Warehouse D,Home & Kitchen,1,137.29,137.29,Air,BlueDart,Delivered,3,Y,0,Y,1,,,
ORD1261,28-10-2024,31-10-2024,03-11-2024,West,Warehouse A,Grocery,1,15.93,15.93,Road,EcomExpress,Cancelled,6,N,1,N,1,,,
ORD1262,13-10-2024,14-10-2024,16-10-2024,East,Warehouse D,Electronics,5,194.8,974,Road,Delhivery,Delivered,3,Y,0,Y,1,,,
ORD1263,28-08-2024,30-08-2024,31-08-2024,South,Warehouse A,Beauty,4,111.1,444.4,Rail,Shadowfax,Delivered,3,N,1,Y,1,,,
ORD1264,28-05-2024,30-05-2024,31-05-2024,South,Warehouse A,Home & Kitchen,2,135.7,271.4,Road,Shadowfax,Delivered,3,Y,0,Y,1,,,
ORD1265,21-03-2024,24-03-2024,27-03-2024,East,Warehouse B,Home & Kitchen,3,189.02,567.06,Rail,XpressBees,Delivered,6,N,1,Y,1,,,
ORD1266,17-04-2024,20-04-2024,23-04-2024,East,Warehouse A,Beauty,3,47.06,141.18,Rail,Shadowfax,Cancelled,6,Y,0,N,1,,,
ORD1267,30-11-2024,02-12-2024,03-12-2024,North,Warehouse D,Grocery,1,107.39,107.39,Rail,EcomExpress,Delivered,3,N,1,Y,1,,,
ORD1268,10-08-2024,12-08-2024,18-08-2024,West,Warehouse D,Grocery,3,115.77,347.31,Air,EcomExpress,Delivered,8,N,2,Y,1,,,
ORD1269,05-10-2024,06-10-2024,10-10-2024,North,Warehouse A,Home & Kitchen,1,154.49,154.49,Road,BlueDart,Cancelled,5,N,2,N,1,,,
ORD1270,09-07-2024,11-07-2024,14-07-2024,East,Warehouse B,Home & Kitchen,4,96.23,384.92,Road,BlueDart,Delivered,5,N,1,Y,1,,,
ORD1271,14-04-2024,16-04-2024,21-04-2024,West,Warehouse A,Apparel,5,172.57,862.85,Rail,XpressBees,Delivered,7,Y,0,Y,1,,,
ORD1272,10-12-2024,12-12-2024,18-12-2024,West,Warehouse A,Grocery,3,90.28,270.84,Rail,Delhivery,Delivered,8,N,1,Y,1,,,
ORD1273,12-08-2024,14-08-2024,16-08-2024,North,Warehouse C,Grocery,5,121.87,609.35,Air,Delhivery,Delivered,4,Y,0,Y,1,,,
ORD1274,11-11-2024,14-11-2024,14-11-2024,East,Warehouse C,Apparel,2,140.61,281.22,Air,XpressBees,Delivered,3,N,2,Y,3,,,
ORD1275,23-08-2024,24-08-2024,25-08-2024,North,Warehouse B,Electronics,5,44.8,224,Rail,Delhivery,Delivered,2,Y,0,Y,1,,,
ORD1276,15-10-2024,18-10-2024,17-10-2024,East,Warehouse B,Beauty,1,180.06,180.06,Rail,EcomExpress,Delivered,2,N,1,Y,1,,,
ORD1277,06-01-2024,07-01-2024,15-01-2024,South,Warehouse B,Beauty,5,121.16,605.8,Rail,BlueDart,Delivered,9,N,2,Y,1,,,
ORD1278,22-09-2024,25-09-2024,29-09-2024,West,Warehouse C,Home & Kitchen,2,92.42,184.84,Air,EcomExpress,Delivered,7,Y,0,Y,1,,,
ORD1279,04-06-2024,07-06-2024,09-06-2024,South,Warehouse B,Electronics,3,67.9,203.7,Air,EcomExpress,Delivered,5,N,2,Y,1,,,
ORD1280,31-10-2024,01-11-2024,02-11-2024,North,Warehouse A,Home & Kitchen,5,45.72,228.6,Rail,XpressBees,Delivered,2,Y,0,Y,1,,,
ORD1281,20-12-2024,21-12-2024,23-12-2024,South,Warehouse C,Electronics,4,68.83,275.32,Air,EcomExpress,Delivered,3,N,1,Y,1,,,
ORD1282,18-05-2024,21-05-2024,22-05-2024,East,Warehouse A,Home & Kitchen,5,92.02,460.1,Air,Delhivery,Delivered,4,N,1,Y,1,,,
ORD1283,13-03-2024,15-03-2024,19-03-2024,West,Warehouse C,Electronics,1,63.12,63.12,Air,BlueDart,Delivered,6,N,1,Y,1,,,
ORD1284,18-07-2024,21-07-2024,22-07-2024,South,Warehouse B,Apparel,3,191.57,574.71,Rail,XpressBees,Delivered,4,Y,0,Y,1,,,
ORD1285,29-02-2024,03-03-2024,04-03-2024,West,Warehouse B,Beauty,5,32.09,160.45,Road,Shadowfax,Delivered,4,Y,0,Y,1,,,
ORD1286,01-04-2024,04-04-2024,08-04-2024,East,Warehouse B,Apparel,1,27.86,27.86,Road,EcomExpress,Delivered,7,N,1,N,3,,,
ORD1287,09-10-2024,12-10-2024,15-10-2024,West,Warehouse A,Apparel,1,170.65,170.65,Road,Delhivery,Delivered,6,Y,0,Y,2,,,
ORD1288,11-07-2024,12-07-2024,15-07-2024,South,Warehouse D,Apparel,1,168.54,168.54,Road,EcomExpress,Delivered,4,N,1,Y,1,,,
ORD1289,14-12-2024,17-12-2024,16-12-2024,West,Warehouse A,Home & Kitchen,1,120.69,120.69,Road,Shadowfax,Delivered,2,Y,0,Y,1,,,
ORD1290,18-12-2024,21-12-2024,26-12-2024,South,Warehouse C,Grocery,5,94.88,474.4,Road,XpressBees,Delivered,8,N,1,Y,1,,,
ORD1291,06-05-2024,07-05-2024,13-05-2024,West,Warehouse D,Beauty,5,138.95,694.75,Air,Shadowfax,Delivered,7,N,1,N,1,,,
ORD1292,12-02-2024,15-02-2024,18-02-2024,West,Warehouse C,Beauty,5,74,370,Road,BlueDart,Delivered,6,N,1,Y,1,,,
ORD1293,02-11-2024,03-11-2024,06-11-2024,South,Warehouse A,Home & Kitchen,5,174.75,873.75,Road,Shadowfax,Cancelled,4,Y,0,N,1,,,
ORD1294,23-09-2024,25-09-2024,26-09-2024,West,Warehouse C,Electronics,1,34.66,34.66,Air,XpressBees,Delivered,3,N,2,N,1,,,
ORD1295,17-01-2024,19-01-2024,21-01-2024,South,Warehouse C,Grocery,2,116.68,233.36,Air,XpressBees,Delivered,4,Y,0,Y,1,,,
ORD1296,15-09-2024,16-09-2024,15-09-2024,West,Warehouse D,Apparel,2,125.8,251.6,Air,EcomExpress,Delivered,0,N,2,Y,1,,,
ORD1297,27-11-2024,29-11-2024,05-12-2024,West,Warehouse B,Electronics,3,71.68,215.04,Air,BlueDart,Delivered,8,N,3,Y,3,,,
ORD1298,17-04-2024,20-04-2024,20-04-2024,North,Warehouse C,Beauty,5,126.41,632.05,Road,EcomExpress,Delivered,3,N,1,Y,1,,,
ORD1299,25-01-2024,27-01-2024,31-01-2024,East,Warehouse C,Grocery,5,32.66,163.3,Road,XpressBees,Delivered,6,Y,0,Y,2,,,
ORD1300,16-02-2024,17-02-2024,24-02-2024,East,Warehouse C,Apparel,4,167.08,668.32,Road,Shadowfax,Delivered,8,N,2,Y,2,,,
ORD1301,06-06-2024,08-06-2024,15-06-2024,South,Warehouse A,Apparel,4,197.95,791.8,Rail,EcomExpress,Delivered,9,N,3,Y,1,,,
ORD1302,24-11-2024,25-11-2024,27-11-2024,West,Warehouse C,Electronics,4,143.75,575,Air,EcomExpress,Returned,3,Y,0,Y,1,,,
